DATE(time)	nodeId	count(*)
2012-04-29	167	288
2012-04-29	168	288
2012-04-29	4196	288
2012-04-29	4260	288
2012-04-29	12384	288
2012-04-29	12448	288
2012-04-30	101	288
2012-04-30	102	287
2012-04-30	103	288
2012-04-30	104	288
2012-04-30	165	288
2012-04-30	166	287
2012-04-30	167	288
2012-04-30	168	288
2012-04-30	4196	288
2012-04-30	4260	288
2012-04-30	12384	286
2012-04-30	12448	288
2012-05-01	101	288
2012-05-01	102	288
2012-05-01	103	288
2012-05-01	104	288
2012-05-01	165	288
2012-05-01	166	288
2012-05-01	167	288
2012-05-01	168	288
2012-05-01	4196	288
2012-05-01	4260	288
2012-05-01	12384	288
2012-05-01	12448	288
2012-05-02	101	288
2012-05-02	102	287
2012-05-02	103	288
2012-05-02	104	288
2012-05-02	165	288
2012-05-02	166	288
2012-05-02	167	288
2012-05-02	168	288
2012-05-02	4196	288
2012-05-02	4260	288
2012-05-02	12384	288
2012-05-02	12448	288
2012-05-03	101	287
2012-05-03	102	288
2012-05-03	103	288
2012-05-03	104	288
2012-05-03	165	288
2012-05-03	166	286
2012-05-03	167	288
2012-05-03	168	288
2012-05-03	4196	288
2012-05-03	4260	288
2012-05-03	12384	288
2012-05-03	12448	288
2012-05-04	101	288
2012-05-04	102	288
2012-05-04	103	288
2012-05-04	104	288
2012-05-04	165	288
2012-05-04	166	288
2012-05-04	167	288
2012-05-04	168	288
2012-05-04	4196	288
2012-05-04	4260	288
2012-05-04	12384	287
2012-05-04	12448	288
2012-05-05	101	288
2012-05-05	102	288
2012-05-05	103	288
2012-05-05	104	286
2012-05-05	165	288
2012-05-05	166	287
2012-05-05	167	288
2012-05-05	168	288
2012-05-05	4196	288
2012-05-05	4260	288
2012-05-05	12384	214
2012-05-05	12448	288
2012-05-06	101	287
2012-05-06	102	288
2012-05-06	103	288
2012-05-06	104	288
2012-05-06	165	288
2012-05-06	166	288
2012-05-06	167	288
2012-05-06	168	288
2012-05-06	4196	288
2012-05-06	4260	288
2012-05-06	12448	288
2012-05-07	101	288
2012-05-07	102	287
2012-05-07	103	288
2012-05-07	104	287
2012-05-07	165	288
2012-05-07	166	288
2012-05-07	167	288
2012-05-07	168	288
2012-05-07	4196	288
2012-05-07	4260	288
2012-05-07	12448	288
2012-05-08	101	288
2012-05-08	102	288
2012-05-08	103	288
2012-05-08	104	288
2012-05-08	165	288
2012-05-08	166	288
2012-05-08	167	288
2012-05-08	168	288
2012-05-08	4196	287
2012-05-08	4260	288
2012-05-08	12448	288
2012-05-09	101	288
2012-05-09	102	288
2012-05-09	103	288
2012-05-09	104	288
2012-05-09	165	288
2012-05-09	166	288
2012-05-09	167	288
2012-05-09	168	288
2012-05-09	4196	288
2012-05-09	4260	287
2012-05-09	12448	288
2012-05-10	101	288
2012-05-10	102	288
2012-05-10	103	288
2012-05-10	104	288
2012-05-10	165	288
2012-05-10	166	287
2012-05-10	167	288
2012-05-10	168	288
2012-05-10	4196	288
2012-05-10	4260	288
2012-05-10	12448	288
2012-05-11	101	288
2012-05-11	102	288
2012-05-11	103	288
2012-05-11	104	288
2012-05-11	165	288
2012-05-11	166	288
2012-05-11	167	288
2012-05-11	168	288
2012-05-11	4196	288
2012-05-11	4260	288
2012-05-11	12448	287
2012-05-12	101	288
2012-05-12	102	288
2012-05-12	103	288
2012-05-12	104	287
2012-05-12	165	287
2012-05-12	166	286
2012-05-12	167	288
2012-05-12	168	288
2012-05-12	4196	288
2012-05-12	4260	288
2012-05-12	12448	288
2012-05-13	101	288
2012-05-13	102	288
2012-05-13	103	287
2012-05-13	104	286
2012-05-13	165	288
2012-05-13	166	288
2012-05-13	167	288
2012-05-13	168	288
2012-05-13	4196	288
2012-05-13	4260	288
2012-05-13	12448	288
2012-05-14	101	288
2012-05-14	102	288
2012-05-14	103	287
2012-05-14	104	288
2012-05-14	165	287
2012-05-14	166	288
2012-05-14	167	288
2012-05-14	168	288
2012-05-14	4196	288
2012-05-14	4260	288
2012-05-14	12448	288
2012-05-15	101	82
2012-05-15	102	81
2012-05-15	103	81
2012-05-15	104	80
2012-05-15	165	82
2012-05-15	166	81
2012-05-15	167	82
2012-05-15	168	82
2012-05-15	4196	81
2012-05-15	4260	82
2012-05-15	12448	82
